user_id,product_id,interaction_type,timestamp,rating
617,157,click,2023-06-01 10:51:00,4
716,281,purchase,2023-06-01 10:52:00,4
530,398,view,2023-06-01 10:53:00,5
894,139,view,2023-06-01 10:54:00,2
120,405,view,2023-06-01 10:55:00,4
727,328,view,2023-06-01 10:56:00,2
507,32,view,2023-06-01 10:57:00,2
518,385,view,2023-06-01 10:58:00,4
914,255,view,2023-06-01 10:59:00,5
109,413,view,2023-06-01 11:00:00,3
109,49,purchase,2023-06-01 11:01:00,5
576,481,view,2023-06-01 11:02:00,3
858,19,wishlist,2023-06-01 11:03:00,4
178,310,view,2023-06-01 11:04:00,4
372,84,view,2023-06-01 11:05:00,3
42,297,click,2023-06-01 11:06:00,4
415,385,view,2023-06-01 11:07:00,4
326,15,view,2023-06-01 11:08:00,3
347,113,click,2023-06-01 11:09:00,4
547,308,wishlist,2023-06-01 11:10:00,4
384,169,view,2023-06-01 11:11:00,5
929,483,view,2023-06-01 11:12:00,3
932,192,purchase,2023-06-01 11:13:00,2
578,430,click,2023-06-01 11:14:00,4
628,116,view,2023-06-01 11:15:00,3
294,209,click,2023-06-01 11:16:00,5
347,162,wishlist,2023-06-01 11:17:00,4
307,419,wishlist,2023-06-01 11:18:00,2
721,312,click,2023-06-01 11:19:00,4
6,488,wishlist,2023-06-01 11:20:00,3
646,291,view,2023-06-01 11:21:00,4
984,294,click,2023-06-01 11:22:00,5
224,210,click,2023-06-01 11:23:00,1
628,19,click,2023-06-01 11:24:00,4
371,319,view,2023-06-01 11:25:00,4
865,347,click,2023-06-01 11:26:00,3
347,471,view,2023-06-01 11:27:00,3
163,433,view,2023-06-01 11:28:00,5
165,175,view,2023-06-01 11:29:00,5
731,458,view,2023-06-01 11:30:00,3
915,436,wishlist,2023-06-01 11:31:00,5
305,24,view,2023-06-01 11:32:00,4
740,460,view,2023-06-01 11:33:00,3
82,392,view,2023-06-01 11:34:00,5
467,258,click,2023-06-01 11:35:00,3
387,436,view,2023-06-01 11:36:00,3
524,206,purchase,2023-06-01 11:37:00,3
699,392,view,2023-06-01 11:38:00,4
303,14,wishlist,2023-06-01 11:39:00,4
545,315,view,2023-06-01 11:40:00,5
632,306,view,2023-06-01 11:41:00,5
989,220,click,2023-06-01 11:42:00,4
124,260,purchase,2023-06-01 11:43:00,5
619,376,purchase,2023-06-01 11:44:00,4
307,211,click,2023-06-01 11:45:00,5
569,176,purchase,2023-06-01 11:46:00,4
199,354,click,2023-06-01 11:47:00,5
225,462,wishlist,2023-06-01 11:48:00,5
806,258,wishlist,2023-06-01 11:49:00,3
582,138,view,2023-06-01 11:51:00,5
481,360,purchase,2023-06-01 11:52:00,5
366,262,view,2023-06-01 11:53:00,4
100,354,view,2023-06-01 11:54:00,5
859,210,view,2023-06-01 11:55:00,5
757,258,view,2023-06-01 11:56:00,4
2,387,wishlist,2023-06-01 11:57:00,3
50,263,purchase,2023-06-01 11:58:00,3
813,332,view,2023-06-01 11:59:00,4
599,315,view,2023-06-01 12:00:00,5
384,380,view,2023-06-01 12:01:00,3
435,203,wishlist,2023-06-01 12:02:00,1
822,78,view,2023-06-01 12:03:00,4
737,178,click,2023-06-01 12:04:00,4
402,450,purchase,2023-06-01 12:05:00,3
29,327,wishlist,2023-06-01 12:06:00,5
126,281,wishlist,2023-06-01 12:07:00,5
72,172,view,2023-06-01 12:08:00,5
672,339,click,2023-06-01 12:09:00,5
7,94,click,2023-06-01 12:10:00,4
812,29,purchase,2023-06-01 12:11:00,5
294,78,view,2023-06-01 12:12:00,5
496,98,view,2023-06-01 12:13:00,5
840,131,view,2023-06-01 12:14:00,4
677,328,view,2023-06-01 12:15:00,5
848,98,view,2023-06-01 12:16:00,3
515,89,purchase,2023-06-01 12:17:00,5
252,65,wishlist,2023-06-01 12:18:00,4
623,324,purchase,2023-06-01 12:19:00,5
13,45,view,2023-06-01 12:20:00,2
167,187,click,2023-06-01 12:21:00,4
183,382,view,2023-06-01 12:22:00,1
669,465,view,2023-06-01 12:23:00,5
81,339,click,2023-06-01 12:24:00,4
156,483,purchase,2023-06-01 12:25:00,4
351,388,view,2023-06-01 12:26:00,3
927,246,view,2023-06-01 12:27:00,3
659,354,view,2023-06-01 12:28:00,4
127,440,purchase,2023-06-01 12:29:00,5
149,140,view,2023-06-01 12:30:00,4
127,64,wishlist,2023-06-01 12:31:00,5
507,331,wishlist,2023-06-01 12:32:00,5
10,242,purchase,2023-06-01 12:33:00,3
524,49,view,2023-06-01 12:34:00,1
433,412,view,2023-06-01 12:35:00,3
637,84,view,2023-06-01 12:36:00,5
885,206,view,2023-06-01 12:37:00,4
949,164,purchase,2023-06-01 12:38:00,5
673,300,click,2023-06-01 12:39:00,5
851,407,purchase,2023-06-01 12:40:00,5
741,457,view,2023-06-01 12:41:00,2
922,82,view,2023-06-01 12:42:00,3
5,171,purchase,2023-06-01 12:43:00,2
405,41,click,2023-06-01 12:44:00,4
104,432,view,2023-06-01 12:45:00,5
918,176,click,2023-06-01 12:46:00,5
492,206,wishlist,2023-06-01 12:47:00,4
562,421,wishlist,2023-06-01 12:48:00,5
458,207,view,2023-06-01 12:49:00,3
835,362,view,2023-06-01 12:50:00,5
516,153,click,2023-06-01 12:51:00,3
148,491,purchase,2023-06-01 12:52:00,5
840,307,view,2023-06-01 12:53:00,3
232,290,view,2023-06-01 12:54:00,4
453,155,view,2023-06-01 12:55:00,1
416,212,purchase,2023-06-01 12:56:00,4
348,494,purchase,2023-06-01 12:57:00,5
979,321,view,2023-06-01 12:58:00,4
183,81,view,2023-06-01 12:59:00,4
412,423,view,2023-06-01 13:00:00,2
605,484,purchase,2023-06-01 13:01:00,5
526,324,click,2023-06-01 13:02:00,3
573,183,view,2023-06-01 13:03:00,5
91,240,view,2023-06-01 13:04:00,4
646,282,view,2023-06-01 13:05:00,3
263,31,click,2023-06-01 13:06:00,3
883,78,view,2023-06-01 13:07:00,5
583,332,view,2023-06-01 13:08:00,5
992,490,view,2023-06-01 13:09:00,5
11,388,click,2023-06-01 13:10:00,3
344,298,view,2023-06-01 13:11:00,4
663,190,wishlist,2023-06-01 13:12:00,3
487,113,purchase,2023-06-01 13:13:00,4
816,267,purchase,2023-06-01 13:14:00,4
692,188,wishlist,2023-06-01 13:15:00,5
427,174,wishlist,2023-06-01 13:16:00,5
432,424,view,2023-06-01 13:17:00,5
781,311,view,2023-06-01 13:18:00,2
25,227,wishlist,2023-06-01 13:19:00,3
186,74,view,2023-06-01 13:20:00,2
556,108,click,2023-06-01 13:21:00,4
66,343,wishlist,2023-06-01 13:22:00,3
334,339,view,2023-06-01 13:23:00,4
557,489,view,2023-06-01 13:24:00,3
972,264,wishlist,2023-06-01 13:25:00,5
977,328,purchase,2023-06-01 13:26:00,4
940,480,view,2023-06-01 13:27:00,5
591,1,purchase,2023-06-01 13:28:00,4
804,366,click,2023-06-01 13:30:00,5
76,157,purchase,2023-06-01 13:31:00,5
20,17,wishlist,2023-06-01 13:32:00,5
982,484,purchase,2023-06-01 13:33:00,3
204,107,view,2023-06-01 13:34:00,4
714,267,purchase,2023-06-01 13:35:00,4
438,374,click,2023-06-01 13:36:00,5
919,347,click,2023-06-01 13:37:00,4
121,357,view,2023-06-01 13:38:00,1
99,75,view,2023-06-01 13:39:00,5
1,44,click,2023-06-01 13:40:00,4
590,313,view,2023-06-01 13:41:00,4
857,6,purchase,2023-06-01 13:42:00,4
977,486,click,2023-06-01 13:43:00,5
932,167,view,2023-06-01 13:44:00,1
936,365,click,2023-06-01 13:45:00,1
846,205,purchase,2023-06-01 13:46:00,3
66,187,view,2023-06-01 13:47:00,5
874,424,purchase,2023-06-01 13:48:00,4
582,140,view,2023-06-01 13:49:00,5
396,462,purchase,2023-06-01 13:50:00,2
969,488,view,2023-06-01 13:51:00,3
527,156,click,2023-06-01 13:52:00,3
731,474,purchase,2023-06-01 13:53:00,5
683,200,click,2023-06-01 13:54:00,5
550,104,wishlist,2023-06-01 13:55:00,4
829,352,view,2023-06-01 13:56:00,3
316,459,wishlist,2023-06-01 13:57:00,4
97,5,wishlist,2023-06-01 13:58:00,4
356,304,view,2023-06-01 13:59:00,5
902,30,click,2023-06-01 14:00:00,3
896,297,wishlist,2023-06-01 14:01:00,3
934,232,purchase,2023-06-01 14:02:00,3
414,372,wishlist,2023-06-01 14:03:00,1
592,229,view,2023-06-01 14:04:00,5
15,402,purchase,2023-06-01 14:05:00,3
504,275,purchase,2023-06-01 14:06:00,4
990,128,click,2023-06-01 14:07:00,1
35,377,wishlist,2023-06-01 14:08:00,4
556,147,view,2023-06-01 14:10:00,4
946,264,view,2023-06-01 14:11:00,4
250,324,view,2023-06-01 14:12:00,1
738,396,view,2023-06-01 14:13:00,5
571,314,click,2023-06-01 14:14:00,4
704,250,view,2023-06-01 14:15:00,5
397,95,purchase,2023-06-01 14:16:00,4
593,209,wishlist,2023-06-01 14:17:00,4
175,359,wishlist,2023-06-01 14:18:00,2
566,316,view,2023-06-01 14:19:00,1
858,144,view,2023-06-01 14:20:00,5
438,457,view,2023-06-01 14:21:00,4
532,343,view,2023-06-01 14:22:00,4
340,320,click,2023-06-01 14:23:00,4
291,54,purchase,2023-06-01 14:24:00,2
389,35,view,2023-06-01 14:25:00,5
1,11,view,2023-06-01 14:26:00,5
494,345,view,2023-06-01 14:27:00,3
552,487,purchase,2023-06-01 14:28:00,4
735,490,view,2023-06-01 14:29:00,5
124,230,purchase,2023-06-01 14:30:00,2
416,320,purchase,2023-06-01 14:31:00,4
81,221,view,2023-06-01 14:32:00,5
615,486,view,2023-06-01 14:33:00,3
717,102,click,2023-06-01 14:34:00,5
130,11,click,2023-06-01 14:35:00,1
958,409,purchase,2023-06-01 14:36:00,4
947,404,purchase,2023-06-01 14:37:00,5
444,420,purchase,2023-06-01 14:38:00,4
320,455,view,2023-06-01 14:39:00,5
193,273,view,2023-06-01 14:40:00,5
638,137,click,2023-06-01 14:41:00,4
614,89,view,2023-06-01 14:42:00,5
227,209,wishlist,2023-06-01 14:43:00,3
860,491,view,2023-06-01 14:44:00,4
541,408,view,2023-06-01 14:45:00,4
975,441,click,2023-06-01 14:46:00,3
659,497,view,2023-06-01 14:47:00,4
243,153,purchase,2023-06-01 14:48:00,2
580,259,view,2023-06-01 14:49:00,3
487,38,click,2023-06-01 14:50:00,5
757,168,purchase,2023-06-01 14:51:00,3
591,459,click,2023-06-01 14:52:00,4
666,54,purchase,2023-06-01 14:53:00,5
383,45,view,2023-06-01 14:54:00,4
261,183,view,2023-06-01 14:55:00,5
675,208,click,2023-06-01 14:56:00,5
440,100,view,2023-06-01 14:57:00,4
277,339,purchase,2023-06-01 14:58:00,3
912,232,view,2023-06-01 14:59:00,4
219,296,view,2023-06-01 15:00:00,2
689,351,purchase,2023-06-01 15:01:00,3
925,500,view,2023-06-01 15:02:00,4
73,292,view,2023-06-01 15:03:00,3
599,430,wishlist,2023-06-01 15:04:00,4
345,498,view,2023-06-01 15:05:00,4
899,84,purchase,2023-06-01 15:06:00,5
566,202,click,2023-06-01 15:07:00,3
210,118,view,2023-06-01 15:08:00,5
628,137,wishlist,2023-06-01 15:09:00,5
302,496,view,2023-06-01 15:10:00,3
768,395,click,2023-06-01 15:11:00,5
189,192,view,2023-06-01 15:12:00,2
917,185,view,2023-06-01 15:13:00,5
868,239,view,2023-06-01 15:14:00,5
625,289,view,2023-06-01 15:15:00,4
793,408,view,2023-06-01 15:16:00,5
761,114,click,2023-06-01 15:17:00,2
755,310,view,2023-06-01 15:18:00,4
726,416,wishlist,2023-06-01 15:19:00,4
128,359,view,2023-06-01 15:20:00,3
627,345,click,2023-06-01 15:21:00,3
224,296,view,2023-06-01 15:22:00,5
402,31,click,2023-06-01 15:23:00,4
716,25,view,2023-06-01 15:24:00,3
273,106,view,2023-06-01 15:25:00,2
932,428,view,2023-06-01 15:26:00,5
184,354,purchase,2023-06-01 15:27:00,2
763,141,purchase,2023-06-01 15:28:00,1
337,83,view,2023-06-01 15:29:00,5
579,406,wishlist,2023-06-01 15:30:00,4
825,83,click,2023-06-01 15:31:00,5
440,90,view,2023-06-01 15:32:00,4
669,485,view,2023-06-01 15:33:00,5
261,275,view,2023-06-01 15:34:00,3
269,412,click,2023-06-01 15:35:00,5
613,28,view,2023-06-01 15:36:00,4
945,185,view,2023-06-01 15:37:00,4
200,232,click,2023-06-01 15:38:00,4
736,70,view,2023-06-01 15:39:00,5
291,213,wishlist,2023-06-01 15:40:00,5
199,472,purchase,2023-06-01 15:41:00,4
443,157,view,2023-06-01 15:42:00,3
104,374,wishlist,2023-06-01 15:43:00,4
200,474,view,2023-06-01 15:44:00,4
201,35,click,2023-06-01 15:45:00,4
977,178,click,2023-06-01 15:46:00,2
669,70,purchase,2023-06-01 15:47:00,5
967,195,view,2023-06-01 15:48:00,5
471,470,view,2023-06-01 15:49:00,4
80,380,view,2023-06-01 15:50:00,3
145,438,view,2023-06-01 15:51:00,3
644,441,view,2023-06-01 15:52:00,3
754,305,click,2023-06-01 15:53:00,5
964,85,wishlist,2023-06-01 15:54:00,3
330,315,view,2023-06-01 15:55:00,5
803,223,view,2023-06-01 15:56:00,5
484,417,click,2023-06-01 15:57:00,5
48,406,wishlist,2023-06-01 15:58:00,5
202,305,view,2023-06-01 15:59:00,2
462,374,view,2023-06-01 16:00:00,1
249,1,view,2023-06-01 16:01:00,2
705,1,view,2023-06-01 16:02:00,2
212,413,click,2023-06-01 16:03:00,3
66,90,view,2023-06-01 16:04:00,4
489,239,purchase,2023-06-01 16:05:00,4
786,203,purchase,2023-06-01 16:06:00,3
680,24,view,2023-06-01 16:07:00,4
665,111,wishlist,2023-06-01 16:08:00,3
680,39,purchase,2023-06-01 16:09:00,4
534,375,view,2023-06-01 16:10:00,4
793,490,view,2023-06-01 16:11:00,1
571,459,click,2023-06-01 16:12:00,3
334,188,view,2023-06-01 16:13:00,4
841,279,purchase,2023-06-01 16:14:00,2
355,9,view,2023-06-01 16:15:00,4
658,92,wishlist,2023-06-01 16:16:00,4
690,115,view,2023-06-01 16:17:00,3
824,154,view,2023-06-01 16:18:00,3
788,30,view,2023-06-01 16:19:00,2
449,285,view,2023-06-01 16:20:00,5
547,38,view,2023-06-01 16:21:00,5
9,313,click,2023-06-01 16:22:00,4
572,476,wishlist,2023-06-01 16:23:00,5
860,30,purchase,2023-06-01 16:24:00,5
348,325,wishlist,2023-06-01 16:25:00,2
408,446,click,2023-06-01 16:26:00,2
395,176,view,2023-06-01 16:27:00,5
959,314,view,2023-06-01 16:28:00,4
412,416,view,2023-06-01 16:29:00,4
697,263,wishlist,2023-06-01 16:30:00,5
447,117,click,2023-06-01 16:31:00,5
674,210,view,2023-06-01 16:32:00,3
812,137,purchase,2023-06-01 16:33:00,5
101,274,view,2023-06-01 16:34:00,3
827,263,view,2023-06-01 16:35:00,5
671,71,view,2023-06-01 16:36:00,3
449,168,wishlist,2023-06-01 16:37:00,1
478,2,purchase,2023-06-01 16:38:00,3
661,211,click,2023-06-01 16:39:00,5
803,394,view,2023-06-01 16:40:00,4
552,240,click,2023-06-01 16:41:00,5
204,152,purchase,2023-06-01 16:42:00,5
393,373,wishlist,2023-06-01 16:43:00,5
483,330,view,2023-06-01 16:44:00,5
673,124,click,2023-06-01 16:45:00,4
909,63,view,2023-06-01 16:46:00,5
188,479,wishlist,2023-06-01 16:47:00,4
782,239,view,2023-06-01 16:48:00,5
491,75,purchase,2023-06-01 16:49:00,4
207,420,purchase,2023-06-01 16:50:00,4
954,72,click,2023-06-01 16:51:00,5
660,235,view,2023-06-01 16:52:00,1
934,330,view,2023-06-01 16:53:00,4
971,94,view,2023-06-01 16:54:00,5
355,12,purchase,2023-06-01 16:55:00,4
684,45,wishlist,2023-06-01 16:56:00,4
475,97,view,2023-06-01 16:57:00,3
394,365,purchase,2023-06-01 16:58:00,3
570,202,view,2023-06-01 16:59:00,5
20,189,view,2023-06-01 17:00:00,3
955,279,view,2023-06-01 17:01:00,5
345,337,view,2023-06-01 17:02:00,2
298,454,purchase,2023-06-01 17:03:00,5
754,124,view,2023-06-01 17:04:00,5
604,432,wishlist,2023-06-01 17:05:00,5
87,29,click,2023-06-01 17:06:00,4
212,287,view,2023-06-01 17:07:00,3
43,221,view,2023-06-01 17:08:00,2
979,289,purchase,2023-06-01 17:09:00,5
805,111,view,2023-06-01 17:10:00,2
633,6,view,2023-06-01 17:11:00,5
719,356,view,2023-06-01 17:12:00,5
904,258,view,2023-06-01 17:13:00,4
430,184,wishlist,2023-06-01 17:14:00,4
916,176,click,2023-06-01 17:15:00,5
138,336,click,2023-06-01 17:16:00,2
327,144,purchase,2023-06-01 17:17:00,5
481,84,click,2023-06-01 17:18:00,5
956,59,wishlist,2023-06-01 17:19:00,5
105,60,click,2023-06-01 17:20:00,3
770,335,click,2023-06-01 17:21:00,5
907,62,click,2023-06-01 17:22:00,4
378,281,purchase,2023-06-01 17:23:00,5
650,269,view,2023-06-01 17:24:00,5
516,123,view,2023-06-01 17:25:00,3
627,215,view,2023-06-01 17:26:00,4
600,17,view,2023-06-01 17:27:00,2
663,322,view,2023-06-01 17:28:00,4
333,183,view,2023-06-01 17:29:00,4
421,410,view,2023-06-01 17:30:00,3
537,364,click,2023-06-01 17:31:00,3
496,330,purchase,2023-06-01 17:32:00,4
432,49,purchase,2023-06-01 17:33:00,4
194,364,view,2023-06-01 17:34:00,5
65,264,view,2023-06-01 17:35:00,5
129,61,purchase,2023-06-01 17:36:00,5
277,377,view,2023-06-01 17:37:00,3
536,34,view,2023-06-01 17:38:00,5
623,202,click,2023-06-01 17:39:00,5
773,394,view,2023-06-01 17:40:00,3
21,403,click,2023-06-01 17:41:00,5
233,37,wishlist,2023-06-01 17:42:00,4
103,120,click,2023-06-01 17:43:00,4
281,23,view,2023-06-01 17:44:00,5
478,45,view,2023-06-01 17:45:00,5
33,150,view,2023-06-01 17:46:00,4
72,464,purchase,2023-06-01 17:47:00,4
374,401,view,2023-06-01 17:48:00,3
275,281,view,2023-06-01 17:49:00,3
553,307,click,2023-06-01 17:50:00,5
374,183,view,2023-06-01 17:51:00,5
199,106,purchase,2023-06-01 17:52:00,3
144,391,wishlist,2023-06-01 17:53:00,2
513,425,view,2023-06-01 17:54:00,3
126,180,purchase,2023-06-01 17:55:00,4
738,124,view,2023-06-01 17:56:00,5
235,114,wishlist,2023-06-01 17:57:00,5
354,178,purchase,2023-06-01 17:58:00,3
764,32,view,2023-06-01 17:59:00,5
75,195,wishlist,2023-06-01 18:00:00,5
994,273,view,2023-06-01 18:01:00,4
969,130,click,2023-06-01 18:02:00,4
27,345,click,2023-06-01 18:03:00,4
480,198,click,2023-06-01 18:04:00,5
312,232,wishlist,2023-06-01 18:05:00,2
660,423,view,2023-06-01 18:06:00,4
245,97,click,2023-06-01 18:07:00,5
744,22,view,2023-06-01 18:08:00,2
117,303,view,2023-06-01 18:09:00,3
238,407,view,2023-06-01 18:10:00,5
974,447,click,2023-06-01 18:11:00,5
808,162,purchase,2023-06-01 18:12:00,5
363,149,view,2023-06-01 18:13:00,2
68,426,purchase,2023-06-01 18:14:00,2
698,276,purchase,2023-06-01 18:15:00,5
861,50,wishlist,2023-06-01 18:16:00,1
391,448,click,2023-06-01 18:17:00,4
395,298,view,2023-06-01 18:18:00,2
869,165,wishlist,2023-06-01 18:19:00,5
690,433,purchase,2023-06-01 18:20:00,4
256,154,purchase,2023-06-01 18:21:00,4
301,150,view,2023-06-01 18:22:00,3
436,297,purchase,2023-06-01 18:23:00,4
334,101,view,2023-06-01 18:24:00,4
969,290,purchase,2023-06-01 18:25:00,1
992,155,purchase,2023-06-01 18:26:00,5
769,339,click,2023-06-01 18:27:00,3
628,460,view,2023-06-01 18:28:00,3
614,264,view,2023-06-01 18:29:00,5
810,172,view,2023-06-01 18:30:00,5
989,419,purchase,2023-06-01 18:31:00,5
910,213,click,2023-06-01 18:32:00,2
57,496,view,2023-06-01 18:33:00,1
853,125,wishlist,2023-06-01 18:34:00,5
629,86,view,2023-06-01 18:35:00,3
982,425,view,2023-06-01 18:36:00,5
845,162,click,2023-06-01 18:37:00,4
613,421,view,2023-06-01 18:38:00,5
805,453,view,2023-06-01 18:39:00,3
118,34,view,2023-06-01 18:40:00,1
966,147,wishlist,2023-06-01 18:41:00,4
583,46,view,2023-06-01 18:42:00,5
768,236,click,2023-06-01 18:43:00,5
911,487,click,2023-06-01 18:44:00,2
647,186,wishlist,2023-06-01 18:45:00,5
951,327,view,2023-06-01 18:46:00,5
619,343,view,2023-06-01 18:47:00,5
647,397,click,2023-06-01 18:48:00,3
192,18,view,2023-06-01 18:49:00,4
67,285,wishlist,2023-06-01 18:50:00,5
743,93,view,2023-06-01 18:51:00,4
867,355,view,2023-06-01 18:52:00,2
189,146,view,2023-06-01 18:53:00,5
545,208,wishlist,2023-06-01 18:54:00,5
432,139,click,2023-06-01 18:55:00,5
416,459,click,2023-06-01 18:56:00,4
281,233,click,2023-06-01 18:57:00,5
877,24,view,2023-06-01 18:58:00,3
507,240,purchase,2023-06-01 18:59:00,4
617,441,view,2023-06-01 19:00:00,5
345,451,view,2023-06-01 19:01:00,5
614,497,click,2023-06-01 19:02:00,5
150,439,purchase,2023-06-01 19:03:00,5
976,128,view,2023-06-01 19:04:00,1
384,35,wishlist,2023-06-01 19:05:00,4
784,292,view,2023-06-01 19:06:00,5
866,365,wishlist,2023-06-01 19:07:00,4
927,218,view,2023-06-01 19:08:00,2
749,281,view,2023-06-01 19:09:00,3
839,263,wishlist,2023-06-01 19:10:00,4
615,119,view,2023-06-01 19:11:00,2
821,53,view,2023-06-01 19:12:00,1
559,68,view,2023-06-01 19:13:00,4
523,470,purchase,2023-06-01 19:14:00,5
15,469,view,2023-06-01 19:15:00,5
774,136,click,2023-06-01 19:16:00,4
531,79,wishlist,2023-06-01 19:17:00,4
197,339,view,2023-06-01 19:18:00,5
126,314,wishlist,2023-06-01 19:19:00,5
749,121,click,2023-06-01 19:20:00,3
924,404,wishlist,2023-06-01 19:21:00,3
716,257,view,2023-06-01 19:22:00,1
753,394,view,2023-06-01 19:23:00,4
624,152,purchase,2023-06-01 19:24:00,2
558,391,wishlist,2023-06-01 19:25:00,3
674,367,click,2023-06-01 19:26:00,3
178,119,purchase,2023-06-01 19:27:00,3
151,206,purchase,2023-06-01 19:28:00,3
381,103,view,2023-06-01 19:29:00,5
202,335,view,2023-06-01 19:30:00,5
205,422,purchase,2023-06-01 19:31:00,4
97,238,view,2023-06-01 19:32:00,2
381,386,purchase,2023-06-01 19:33:00,4
680,404,view,2023-06-01 19:34:00,2
624,483,view,2023-06-01 19:35:00,5
822,290,click,2023-06-01 19:36:00,3
49,63,view,2023-06-01 19:37:00,5
471,399,view,2023-06-01 19:38:00,5
2,113,purchase,2023-06-01 19:39:00,2
100,69,view,2023-06-01 19:40:00,5
582,227,view,2023-06-01 19:41:00,1
255,285,purchase,2023-06-01 19:42:00,4
294,130,click,2023-06-01 19:43:00,3
157,372,purchase,2023-06-01 19:44:00,5
273,75,click,2023-06-01 19:45:00,4
995,139,view,2023-06-01 19:46:00,4
59,69,wishlist,2023-06-01 19:47:00,4
194,62,view,2023-06-01 19:48:00,5
48,212,purchase,2023-06-01 19:49:00,4
962,60,wishlist,2023-06-01 19:50:00,5
433,410,wishlist,2023-06-01 19:51:00,2
110,24,view,2023-06-01 19:52:00,1
947,405,purchase,2023-06-01 19:53:00,3
758,302,view,2023-06-01 19:54:00,5
399,15,view,2023-06-01 19:55:00,5
295,494,purchase,2023-06-01 19:56:00,5
115,434,view,2023-06-01 19:57:00,5
897,213,view,2023-06-01 19:58:00,4
993,107,wishlist,2023-06-01 19:59:00,3
406,64,view,2023-06-01 20:00:00,3
608,364,purchase,2023-06-01 20:01:00,5
806,457,view,2023-06-01 20:02:00,5
772,495,purchase,2023-06-01 20:03:00,4
901,75,view,2023-06-01 20:04:00,5
121,389,view,2023-06-01 20:05:00,5
416,334,wishlist,2023-06-01 20:06:00,4
139,152,click,2023-06-01 20:07:00,5
269,60,view,2023-06-01 20:08:00,4
66,390,view,2023-06-01 20:09:00,5
479,467,click,2023-06-01 20:10:00,5
805,33,purchase,2023-06-01 20:11:00,5
723,214,view,2023-06-01 20:12:00,5
232,124,wishlist,2023-06-01 20:13:00,5
86,425,view,2023-06-01 20:14:00,5
959,258,view,2023-06-01 20:15:00,1
736,278,wishlist,2023-06-01 20:16:00,5
418,185,purchase,2023-06-01 20:17:00,5
267,32,click,2023-06-01 20:18:00,5
842,375,view,2023-06-01 20:19:00,4
555,485,click,2023-06-01 20:20:00,3
168,175,view,2023-06-01 20:21:00,5
651,340,view,2023-06-01 20:22:00,4
94,21,wishlist,2023-06-01 20:23:00,2
612,154,view,2023-06-01 20:24:00,5
498,39,view,2023-06-01 20:25:00,2
702,484,purchase,2023-06-01 20:26:00,5
881,102,purchase,2023-06-01 20:27:00,4
451,430,click,2023-06-01 20:28:00,4
867,22,purchase,2023-06-01 20:29:00,5
196,500,purchase,2023-06-01 20:30:00,4
299,244,purchase,2023-06-01 20:31:00,4
22,23,purchase,2023-06-01 20:32:00,5
560,98,click,2023-06-01 20:33:00,5
561,287,purchase,2023-06-01 20:34:00,4
622,237,view,2023-06-01 20:35:00,5
581,300,view,2023-06-01 20:36:00,5
751,133,view,2023-06-01 20:37:00,5
644,15,view,2023-06-01 20:38:00,3
595,335,view,2023-06-01 20:39:00,4
982,15,view,2023-06-01 20:40:00,5
549,309,purchase,2023-06-01 20:41:00,5
569,473,view,2023-06-01 20:42:00,3
333,448,view,2023-06-01 20:43:00,1
27,364,wishlist,2023-06-01 20:44:00,3
700,410,purchase,2023-06-01 20:45:00,3
386,75,purchase,2023-06-01 20:46:00,4
636,104,click,2023-06-01 20:47:00,1
674,104,view,2023-06-01 20:48:00,5
250,366,view,2023-06-01 20:49:00,4
575,470,purchase,2023-06-01 20:50:00,5
229,141,view,2023-06-01 20:51:00,2
345,270,click,2023-06-01 20:52:00,4
388,373,click,2023-06-01 20:53:00,5
300,448,view,2023-06-01 20:54:00,4
541,253,view,2023-06-01 20:55:00,2
957,394,view,2023-06-01 20:56:00,2
273,409,click,2023-06-01 20:57:00,5
49,317,view,2023-06-01 20:58:00,5
217,78,view,2023-06-01 20:59:00,3
144,127,wishlist,2023-06-01 21:00:00,3
50,472,click,2023-06-01 21:01:00,3
552,297,view,2023-06-01 21:02:00,5
147,292,view,2023-06-01 21:03:00,4
626,252,wishlist,2023-06-01 21:04:00,5
760,45,purchase,2023-06-01 21:05:00,4
934,325,purchase,2023-06-01 21:06:00,5
720,62,view,2023-06-01 21:07:00,4
183,71,purchase,2023-06-01 21:08:00,4
920,179,view,2023-06-01 21:09:00,4
142,197,click,2023-06-01 21:10:00,5
566,251,view,2023-06-01 21:11:00,2
872,443,view,2023-06-01 21:12:00,1
932,131,purchase,2023-06-01 21:13:00,4
647,60,view,2023-06-01 21:14:00,3
102,279,view,2023-06-01 21:15:00,5
447,350,click,2023-06-01 21:16:00,4
586,20,purchase,2023-06-01 21:17:00,4
864,280,click,2023-06-01 21:18:00,4
89,443,view,2023-06-01 21:19:00,2
51,404,view,2023-06-01 21:20:00,5
722,327,view,2023-06-01 21:21:00,5
606,13,view,2023-06-01 21:22:00,5
616,238,view,2023-06-01 21:23:00,5
41,123,view,2023-06-01 21:24:00,5
666,495,wishlist,2023-06-01 21:25:00,1
223,303,wishlist,2023-06-01 21:26:00,3
259,453,purchase,2023-06-01 21:27:00,5
36,351,wishlist,2023-06-01 21:28:00,5
165,44,view,2023-06-01 21:29:00,3
322,264,view,2023-06-01 21:30:00,2
832,263,view,2023-06-01 21:31:00,4
245,313,view,2023-06-01 21:32:00,2
649,189,purchase,2023-06-01 21:33:00,1
463,357,view,2023-06-01 21:34:00,5
